topic,source_word,en,de,nl,cs,it,es,PT-PT,ro,da,fr,pl,hu,el,NB
school,vocabulary,vocabulary,wortschatz,,,,vocabulario,vocabulário,,,,,,,
school,watercolors,watercolors,aquarelle,,,,acuarelas,aguarelas,,,,,,,
school,whiteboard,whiteboard,whiteboard,,,,pizarra,quadro branco,,,,,,,
school,word problems,word problems,wortprobleme,,,,problemas de palabras,problemas de palavras,,,,,,,
school,word processor,word processor,textverarbeitungsprogramm,,,,procesador de textos,processador de texto,,,,,,,
school,world map,world map,weltkarte,,,,mapamundi,mapa do mundo,,,,,,,
school,writing,writing,schreiben,,,,escribir,escrita,,,,,,,
school,yardstick,yardstick,messlatte,,,,vara de medir,vara,,,,,,,
shapes,acute triangle,acute triangle,spitzwinkliges dreieck,,,,triángulo agudo,triângulo agudo,,,,,,,
shapes,annulus,annulus,ringraum,,,,anillo,anel,,,,,,,
shapes,arc,arc,lichtbogen,,,,arco,arco,,,,,,,
shapes,asymmetry,asymmetry,asymmetrie,,,,asimetría,assimetria,,,,,,,
shapes,bipyramid,bipyramid,bipyramide,,,,bipirámide,bipirâmide,,,,,,,
shapes,cardioid,cardioid,kardioide,,,,cardioide,cardioide,,,,,,,
shapes,circle,circle,kreis,,,,círculo,círculo,,,,,,,
shapes,concave polygon,concave polygon,konkaves vieleck,,,,polígono cóncavo,polígono côncavo,,,,,,,
shapes,cone,cone,kegel,,,,cono,cone,,,,,,,
shapes,conic section,conic section,kegelschnitt,,,,sección cónica,secção cónica,,,,,,,
shapes,convex polygon,convex polygon,konvexes vieleck,,,,polígono convexo,polígono convexo,,,,,,,
shapes,crescent,crescent,mondsichel,,,,media luna,crescente,,,,,,,
shapes,cube,cube,würfel,,,,cubo,cubo,,,,,,,
shapes,cuboid,cuboid,quader,,,,cuboide,cuboide,,,,,,,
shapes,curve,curve,kurve,,,,curva,curva,,,,,,,
shapes,cylinder,cylinder,zylinder,,,,cilindro,cilindro,,,,,,,
shapes,decagon,decagon,zehneck,,,,decágono,decágono,,,,,,,
shapes,disc,disc,scheibe,,,,disco,disco,,,,,,,
shapes,disk,disk,festplatte,,,,disco,disco,,,,,,,
shapes,dodecahedron,dodecahedron,dodekaeder,,,,dodecaedro,dodecaedro,,,,,,,
shapes,dot,dot,punkt,,,,punto,ponto,,,,,,,
shapes,ellipse,ellipse,ellipse,,,,elipse,elipse,,,,,,,
shapes,ellipsoid,ellipsoid,ellipsoid,,,,elipsoide,elipsoide,,,,,,,
shapes,equilateral triangle,equilateral triangle,gleichseitiges dreieck,,,,triángulo equilátero,triângulo equilátero,,,,,,,
shapes,gnomon,gnomon,gnomon,,,,gnomon,gnómon,,,,,,,
shapes,heart,heart,herz,,,,corazón,coração,,,,,,,
shapes,helix,helix,helix,,,,hélice,hélice,,,,,,,
shapes,heptagon,heptagon,heptagon,,,,heptágono,heptágono,,,,,,,
shapes,hexaflexagon,hexaflexagon,hexaflexagon,,,,hexaflexágono,hexaflexágono,,,,,,,
shapes,hexagon,hexagon,sechseck,,,,hexágono,hexágono,,,,,,,
shapes,hexagonal prism,hexagonal prism,sechseckiges prisma,,,,prisma hexagonal,prisma hexagonal,,,,,,,
shapes,hexahedron,hexahedron,hexaeder,,,,hexaedro,hexaedro,,,,,,,
shapes,hyperbola,hyperbola,hyperbel,,,,hipérbola,hipérbole,,,,,,,
shapes,hyperboloid,hyperboloid,hyperboloid,,,,hiperboloide,hiperboloide,,,,,,,
shapes,hypersphere,hypersphere,hypersphäre,,,,hiperesfera,hiperesfera,,,,,,,
shapes,icosahedron,icosahedron,ikosaeder,,,,icosaedro,icosaedro,,,,,,,
shapes,interval,interval,intervall,,,,intervalo,intervalo,,,,,,,
shapes,isosceles triangle,isosceles triangle,gleichschenkliges dreieck,,,,triángulo isósceles,triângulo isósceles,,,,,,,
shapes,kite,kite,drachen,,,,cometa,papagaio,,,,,,,
shapes,klein bottle,klein bottle,kleine flasche,,,,botella klein,garrafa klein,,,,,,,
shapes,line,line,zeile,,,,línea,linha,,,,,,,
shapes,line segment,line segment,liniensegment,,,,segmento de línea,segmento de linha,,,,,,,
shapes,lozenge,lozenge,lutschtablette,,,,pastilla,losango,,,,,,,
shapes,mbius strip,mbius strip,mbiusband,,,,tira mbius,tira mbius,,,,,,,
shapes,nonagon,nonagon,nonagon,,,,nonagon,nonagon,,,,,,,
shapes,obtuse triangle,obtuse triangle,stumpfes dreieck,,,,triángulo obtuso,triângulo obtuso,,,,,,,
shapes,octagon,octagon,achteck,,,,octágono,octógono,,,,,,,
shapes,octahedron,octahedron,oktaeder,,,,octaedro,octaedro,,,,,,,
shapes,orb,orb,umlaufbahn,,,,orbe,orbe,,,,,,,
shapes,oval,oval,oval,,,,oval,oval,,,,,,,
shapes,parabola,parabola,parabel,,,,parábola,parábola,,,,,,,
shapes,paraboloid,paraboloid,paraboloid,,,,paraboloide,paraboloide,,,,,,,
shapes,parallelepiped,parallelepiped,parallelepiped,,,,paralelepípedo,paralelepípedo,,,,,,,
shapes,parallelogram,parallelogram,parallelogramm,,,,paralelogramo,paralelogramo,,,,,,,
shapes,pentagon,pentagon,fünfeck,,,,pentágono,pentágono,,,,,,,
shapes,plane,plane,flugzeug,,,,avión,avião,,,,,,,
shapes,platonic solid,platonic solid,platonischer festkörper,,,,sólido platónico,sólido platónico,,,,,,,
shapes,point,point,punkt,,,,punto,ponto,,,,,,,
shapes,polygon,polygon,polygon,,,,polígono,polígono,,,,,,,
shapes,polyhedra,polyhedra,polyeder,,,,poliedros,poliedros,,,,,,,
shapes,prism,prism,prisma,,,,prisma,prisma,,,,,,,
shapes,pyramid,pyramid,pyramide,,,,pirámide,pirâmide,,,,,,,
shapes,quadrilateral,quadrilateral,viereck,,,,cuadrilátero,quadrilátero,,,,,,,
shapes,ray,ray,ray,,,,rayo,raio,,,,,,,
shapes,rectangle,rectangle,rechteck,,,,rectángulo,retângulo,,,,,,,
shapes,regular polygon,regular polygon,regelmäßiges vieleck,,,,polígono regular,polígono regular,,,,,,,
shapes,regular polyhedra,regular polyhedra,regelmäßige polyeder,,,,poliedros regulares,poliedros regulares,,,,,,,
shapes,rhombus,rhombus,rhombus,,,,rombo,losango,,,,,,,
shapes,right triangle,right triangle,rechtwinkliges dreieck,,,,triángulo rectángulo,triângulo retângulo,,,,,,,
shapes,round,round,rund,,,,redondo,rodada,,,,,,,
shapes,scalene triangle,scalene triangle,ungleichseitiges dreieck,,,,triángulo escaleno,triângulo escaleno,,,,,,,
shapes,sector,sector,sektor,,,,sector,sector,,,,,,,
shapes,semicircle,semicircle,halbkreis,,,,semicírculo,semicírculo,,,,,,,
shapes,shape,shape,form,,,,forma,forma,,,,,,,
shapes,shapeless,shapeless,unförmig,,,,sin forma,disforme,,,,,,,
shapes,sphere,sphere,kugel,,,,esfera,esfera,,,,,,,
shapes,spheroid,spheroid,sphäroid,,,,esferoide,esferoide,,,,,,,
shapes,square,square,platz,,,,cuadrado,quadrado,,,,,,,
shapes,star,star,stern,,,,estrella,estrela,,,,,,,
shapes,symmetry,symmetry,symmetrie,,,,simetría,simetria,,,,,,,
shapes,tesseract,tesseract,tesserakt,,,,tesseract,tesseract,,,,,,,
shapes,tetrahedron,tetrahedron,tetraeder,,,,tetraedro,tetraedro,,,,,,,
shapes,torus,torus,torus,,,,toro,toro,,,,,,,
shapes,trapezium,trapezium,trapezförmig,,,,trapecio,trapézio,,,,,,,
shapes,trapezoid,trapezoid,trapezförmig,,,,trapezoide,trapézio,,,,,,,
shapes,triangle,triangle,dreieck,,,,triángulo,triângulo,,,,,,,
shapes,wedge,wedge,keil,,,,cuña,cunha,,,,,,,
shoes,ankle boots,ankle boots,stiefeletten,,,,botines,botas de tornozelo,,,,,,,
shoes,army boots,army boots,armeestiefel,,,,botas militares,botas do exército,,,,,,,
shoes,athletic shoes,athletic shoes,leichtathletikschuhe,,,,calzado deportivo,calçado desportivo,,,,,,,
shoes,ballet shoes,ballet shoes,ballettschuhe,,,,zapatillas de ballet,sapatilhas de ballet,,,,,,,
shoes,beach shoes,beach shoes,strandschuhe,,,,zapatos de playa,sapatos de praia,,,,,,,
shoes,boat shoes,boat shoes,bootsschuhe,,,,náuticos,sapatos de barco,,,,,,,
shoes,boots,boots,stiefel,,,,botas,botas,,,,,,,
shoes,bowling shoes,bowling shoes,bowlingschuhe,,,,zapatos de bolos,sapatos de bowling,,,,,,,
shoes,brogues,brogues,brogues,,,,brogues,sapatos,,,,,,,
shoes,cleats,cleats,stollen,,,,tacos,chuteiras,,,,,,,
shoes,climbing shoes,climbing shoes,kletterschuhe,,,,zapatos de escalada,sapatos de escalada,,,,,,,
shoes,clogs,clogs,clogs,,,,zuecos,tamancos,,,,,,,
shoes,court shoes,court shoes,hofschuhe,,,,zapatos de tacón,sapatos de corte,,,,,,,
shoes,cowboy boots,cowboy boots,cowboystiefel,,,,botas vaqueras,botas de cowboy,,,,,,,
shoes,cycling shoes,cycling shoes,fahrradschuhe,,,,zapatillas de ciclismo,sapatos de ciclismo,,,,,,,
shoes,deck shoes,deck shoes,deckschuhe,,,,calzado de cubierta,sapatos de convés,,,,,,,
shoes,dress shoes,dress shoes,kleiderschuhe,,,,zapatos de vestir,sapatos sociais,,,,,,,
shoes,elevator shoes,elevator shoes,elevatorschuhe,,,,zapatos de ascensor,sapatos de elevador,,,,,,,
shoes,espadrilles,espadrilles,espadrilles,,,,alpargatas,alpargatas,,,,,,,
shoes,figure skates,figure skates,eiskunstlaufschuhe,,,,patines artísticos,patins artísticos,,,,,,,
shoes,flipflops,flipflops,flipflops,,,,chanclas,chinelos,,,,,,,
shoes,galoshes,galoshes,galoschen,,,,galochas,galochas,,,,,,,
shoes,golf shoes,golf shoes,golfschuhe,,,,zapatos de golf,sapatos de golfe,,,,,,,
shoes,gumboots,gumboots,gummistiefel,,,,botas de goma,botas de borracha,,,,,,,
shoes,heels,heels,absätze,,,,tacones,saltos,,,,,,,
shoes,high heels,high heels,stöckelschuhe,,,,tacones altos,saltos altos,,,,,,,
shoes,hightop sneakers,hightop sneakers,hohe turnschuhe,,,,zapatillas altas,ténis de cano alto,,,,,,,
shoes,hiking boots,hiking boots,wanderschuhe,,,,botas de montaña,botas de caminhada,,,,,,,
shoes,ice skates,ice skates,schlittschuhe,,,,patines de hielo,patins de gelo,,,,,,,
shoes,inline skates,inline skates,inline-skates,,,,patines en línea,patins em linha,,,,,,,
shoes,jackboots,jackboots,jackboots,,,,botas de goma,botas de cano alto,,,,,,,
shoes,jump boots,jump boots,springerstiefel,,,,botas de salto,botas de salto,,,,,,,
shoes,kamiks,kamiks,kamiks,,,,kamiks,kamiks,,,,,,,
shoes,loafers,loafers,faulenzer,,,,mocasines,mocassins,,,,,,,
shoes,mary janes,mary janes,mary janes,,,,mary janes,maria-rapaz,,,,,,,
shoes,moccasins,moccasins,mokassins,,,,mocasines,mocassins,,,,,,,
shoes,mukluks,mukluks,mukluks,,,,mukluks,mukluks,,,,,,,
shoes,mules,mules,maultiere,,,,mulas,mulas,,,,,,,
shoes,opentoe shoes,opentoe shoes,schuhe mit offenen zehen,,,,zapatos abiertos,sapatos de bico aberto,,,,,,,
shoes,oxfords,oxfords,oxfords,,,,bueyes,oxfords,,,,,,,
shoes,penny loafers,penny loafers,pennyloafer,,,,mocasines,mocassins de tostão,,,,,,,
shoes,platform shoes,platform shoes,plateauschuhe,,,,zapatos de plataforma,sapatos de plataforma,,,,,,,
shoes,pointe shoes,pointe shoes,spitzenschuhe,,,,zapatillas de punta,sapatos de pontas,,,,,,,
shoes,pumps,pumps,pumpen,,,,bombas,bombas,,,,,,,
shoes,rain boots,rain boots,regenstiefel,,,,botas de lluvia,botas de chuva,,,,,,,
shoes,riding boots,riding boots,reitstiefel,,,,botas de montar,botas de montar,,,,,,,
shoes,roller skates,roller skates,rollerskates,,,,patines de ruedas,patins de rodas,,,,,,,
shoes,rollerblades,rollerblades,rollerblades,,,,patines,patins,,,,,,,
shoes,running shoes,running shoes,laufschuhe,,,,zapatillas para correr,ténis de corrida,,,,,,,
shoes,saddle shoes,saddle shoes,sattelschuhe,,,,zapatos de montar,sapatos de sela,,,,,,,
shoes,sandals,sandals,sandalen,,,,sandalias,sandálias,,,,,,,
shoes,shoes,shoes,schuhe,,,,zapatos,sapatos,,,,,,,
shoes,skate shoes,skate shoes,skateschuhe,,,,zapatillas de skate,sapatos de skate,,,,,,,
shoes,skates,skates,schlittschuhe,,,,patines,patins,,,,,,,
shoes,ski boots,ski boots,skischuhe,,,,botas de esquí,botas de esqui,,,,,,,
shoes,slides,slides,folien,,,,diapositivas,diapositivos,,,,,,,
shoes,slingbacks,slingbacks,slingbacks,,,,zapatillas,slingbacks,,,,,,,
shoes,slippers,slippers,hausschuhe,,,,zapatillas,chinelos,,,,,,,
shoes,sneakers,sneakers,turnschuhe,,,,zapatillas,ténis,,,,,,,
shoes,steeltoe boots,steeltoe boots,stahlkappenstiefel,,,,botas con puntera de acero,botas com biqueira de aço,,,,,,,
shoes,stiletto heels,stiletto heels,stiletto-absätze,,,,tacones de aguja,saltos agulha,,,,,,,
shoes,swim fins,swim fins,schwimmflossen,,,,aletas de natación,barbatanas de natação,,,,,,,
shoes,tap shoes,tap shoes,steppschuhe,,,,zapatos de claqué,sapatos de sapateado,,,,,,,
shoes,tennis shoes,tennis shoes,tennisschuhe,,,,zapatillas de tenis,ténis,,,,,,,
shoes,toe shoes,toe shoes,zehenschuhe,,,,punteras,sapatos de dedo do pé,,,,,,,
shoes,track shoes,track shoes,laufschuhe,,,,zapatillas de atletismo,ténis de corrida,,,,,,,
shoes,valenki,valenki,valenki,,,,valenki,valenki,,,,,,,
shoes,waders,waders,wathosen,,,,vadeadores,vadeadores,,,,,,,
shoes,wedge shoes,wedge shoes,keilschuhe,,,,zapatos de cuña,sapatos de cunha,,,,,,,
shoes,wellington boots,wellington boots,gummistiefel,,,,botas wellington,botas wellington,,,,,,,
shoes,wingtip shoes,wingtip shoes,flügelspitzenschuhe,,,,zapatos wingtip,sapatos de ponta de asa,,,,,,,
shoes,work boots,work boots,arbeitsstiefel,,,,botas de trabajo,botas de trabalho,,,,,,,
shoes,zoris,zoris,zoris,,,,zoris,zoris,,,,,,,
shopping,affordability,affordability,erschwinglichkeit,,,,asequibilidad,acessibilidade,,,,,,,
shopping,aisle,aisle,gang,,,,pasillo,corredor,,,,,,,
shopping,amount,amount,betrag,,,,importe,montante,,,,,,,
shopping,apparel,apparel,kleidung,,,,ropa,vestuário,,,,,,,
shopping,barcodes,barcodes,barcodes,,,,códigos de barras,códigos de barras,,,,,,,
shopping,bargain,bargain,schnäppchen,,,,ganga,pechincha,,,,,,,
shopping,bartering,bartering,tauschhandel,,,,trueque,troca direta,,,,,,,
shopping,basket,basket,korb,,,,cesta,cesto,,,,,,,
shopping,bill,bill,rechnung,,,,bill,fatura,,,,,,,
shopping,black friday,black friday,schwarzer freitag,,,,viernes negro,sexta-feira negra,,,,,,,
shopping,brand loyalty,brand loyalty,markentreue,,,,fidelidad a la marca,fidelidade à marca,,,,,,,
shopping,brands,brands,marken,,,,marcas,marcas,,,,,,,
shopping,budget,budget,haushalt,,,,presupuesto,orçamento,,,,,,,
shopping,buy,buy,kaufen,,,,comprar,comprar,,,,,,,
shopping,cash,cash,bargeld,,,,efectivo,dinheiro,,,,,,,
shopping,cashback,cashback,cashback,,,,reembolso,reembolso,,,,,,,
shopping,cashier,cashier,kassierer,,,,cajero,caixa,,,,,,,
shopping,checkout,checkout,zur kasse,,,,checkout,checkout,,,,,,,
shopping,clearance,clearance,freigabe,,,,liquidación,apuramento,,,,,,,
shopping,color,color,farbe,,,,color,cor,,,,,,,
shopping,commission,commission,.,,,,comisión,comissão,,,,,,,
shopping,comparison,comparison,vergleich,,,,comparación,comparação,,,,,,,
shopping,coupon,coupon,coupon,,,,cupón,cupão,,,,,,,
shopping,credit,credit,kredit,,,,crédito,crédito,,,,,,,
shopping,credit card,credit card,kreditkarte,,,,tarjeta de crédito,cartão de crédito,,,,,,,
shopping,currency,currency,währung,,,,divisa,moeda,,,,,,,
shopping,customer,customer,kunde,,,,cliente,cliente,,,,,,,
shopping,debit,debit,debit,,,,débito,débito,,,,,,,
shopping,debit card,debit card,debitkarte,,,,tarjeta de débito,cartão de débito,,,,,,,
shopping,delivery,delivery,lieferung,,,,entrega,entrega,,,,,,,
shopping,department store,department store,kaufhaus,,,,grandes almacenes,loja de departamentos,,,,,,,
shopping,discount,discount,rabatt,,,,descuento,desconto,,,,,,,
shopping,display,display,anzeige,,,,mostrar,ecrã,,,,,,,
shopping,ecommerce,ecommerce,ecommerce,,,,comercio electrónico,comércio eletrónico,,,,,,,
shopping,electronics,electronics,elektronik,,,,electrónica,eletrónica,,,,,,,
shopping,embellishment,embellishment,verschönerung,,,,adorno,embelezamento,,,,,,,
shopping,endorsement,endorsement,indossament,,,,endoso,aprovação,,,,,,,
shopping,exclusive,exclusive,exklusiv,,,,exclusivo,exclusivo,,,,,,,
shopping,expiration date,expiration date,verfallsdatum,,,,fecha de caducidad,data de expiração,,,,,,,
shopping,fashionable,fashionable,modisch,,,,de moda,na moda,,,,,,,
shopping,fees,fees,gebühren,,,,tarifas,taxas,,,,,,,
shopping,financing,financing,finanzierung,,,,financiación,financiamento,,,,,,,
shopping,fit,fit,fit,,,,ajuste,apto,,,,,,,
shopping,fitting room,fitting room,umkleidekabine,,,,probador,provador,,,,,,,
shopping,flash sale,flash sale,blitzverkauf,,,,venta flash,venda rápida,,,,,,,
shopping,floor plan,floor plan,grundriss,,,,plano,planta baixa,,,,,,,
shopping,franchise,franchise,franchise,,,,franquicia,franquia,,,,,,,
shopping,gift card,gift card,geschenkkarte,,,,tarjeta regalo,cartão de oferta,,,,,,,
shopping,gift wrapping,gift wrapping,geschenkverpackung,,,,envoltorio de regalos,embrulho para presentes,,,,,,,
shopping,gifts,gifts,geschenke,,,,regalos,presentes,,,,,,,
shopping,haggling,haggling,feilschen,,,,regateo,regateio,,,,,,,
shopping,half price,half price,halber preis,,,,mitad de precio,metade do preço,,,,,,,
shopping,home goods,home goods,haushaltswaren,,,,artículos para el hogar,artigos para o lar,,,,,,,
shopping,impulse buying,impulse buying,spontankauf,,,,compras impulsivas,compra por impulso,,,,,,,
shopping,instore,instore,im laden,,,,en la tienda,loja,,,,,,,
shopping,inventory,inventory,inventar,,,,inventario,inventário,,,,,,,
shopping,inventory turnover,inventory turnover,lagerumschlag,,,,rotación de existencias,rotação do inventário,,,,,,,
shopping,label,label,etikett,,,,etiqueta,etiqueta,,,,,,,
shopping,layout,layout,layout,,,,diseño,disposição,,,,,,,
shopping,limited edition,limited edition,limitierte auflage,,,,edición limitada,edição limitada,,,,,,,
shopping,loyalty program,loyalty program,treueprogramm,,,,programa de fidelidad,programa de fidelização,,,,,,,
shopping,luxury,luxury,luxus,,,,lujo,luxo,,,,,,,
shopping,mall,mall,einkaufszentrum,,,,centro comercial,centro comercial,,,,,,,
shopping,markdown,markdown,abschlag,,,,rebajas,remarcação para baixo,,,,,,,
shopping,market,market,markt,,,,mercado,mercado,,,,,,,
shopping,membership perks,membership perks,mitgliedsvorteile,,,,ventajas de afiliación,vantagens da adesão,,,,,,,
shopping,merchant,merchant,händler,,,,comerciante,comerciante,,,,,,,
shopping,money,money,geld,,,,dinero,dinheiro,,,,,,,
shopping,moneyback guarantee,moneyback guarantee,geld-zurück-garantie,,,,garantía de devolución,garantia de reembolso,,,,,,,
shopping,negotiation,negotiation,verhandlung,,,,negociación,negociação,,,,,,,
shopping,new arrival,new arrival,neuankömmling,,,,recién llegado,recém-chegado,,,,,,,
shopping,offer,offer,angebot,,,,oferta,oferta,,,,,,,
shopping,online marketplace,online marketplace,online-marktplatz,,,,mercado en línea,mercado em linha,,,,,,,
shopping,online reviews,online reviews,online-rezensionen,,,,reseñas en línea,análises online,,,,,,,
shopping,order,order,bestellung,,,,pedir,ordem,,,,,,,
shopping,outlet,outlet,steckdose,,,,salida,saída,,,,,,,
shopping,packaging,packaging,verpackung,,,,envasado,embalagem,,,,,,,
shopping,payment,payment,zahlung,,,,pago,pagamento,,,,,,,
shopping,personal shopper,personal shopper,personal shopper,,,,comprador personal,comprador pessoal,,,,,,,
shopping,price,price,preis,,,,precio,preço,,,,,,,
shopping,price comparison,price comparison,preisvergleich,,,,comparación de precios,comparação de preços,,,,,,,
shopping,price tag,price tag,preisschild,,,,precio,etiqueta de preço,,,,,,,
shopping,promotion,promotion,förderung,,,,promoción,promoção,,,,,,,
shopping,purchase,purchase,kaufen,,,,comprar,compra,,,,,,,
shopping,quality,quality,qualität,,,,calidad,qualidade,,,,,,,
shopping,receipt,receipt,beleg,,,,recibo,recibo,,,,,,,
shopping,refund,refund,erstattung,,,,reembolso,reembolso,,,,,,,
shopping,refurbished,refurbished,überholt,,,,reacondicionado,renovado,,,,,,,
shopping,retail therapy,retail therapy,einkaufstherapie,,,,terapia de compras,terapia de retalho,,,,,,,
shopping,return policy,return policy,rückgabepolitik,,,,política de devoluciones,política de devolução,,,,,,,
shopping,returns,returns,gibt  zurück.,,,,devuelve,devoluções,,,,,,,
shopping,sale,sale,verkauf,,,,venta,venda,,,,,,,
shopping,sales,sales,verkauf,,,,ventas,vendas,,,,,,,
shopping,sample,sample,muster,,,,muestra,amostra,,,,,,,
shopping,satisfaction guarantee,satisfaction guarantee,zufriedenheitsgarantie,,,,garantía de satisfacción,garantia de satisfação,,,,,,,
shopping,savings,savings,einsparungen,,,,ahorro,poupança,,,,,,,
shopping,seasonal,seasonal,saisonal,,,,estacional,sazonal,,,,,,,
shopping,service,service,dienstleistung,,,,servicio,serviço,,,,,,,
shopping,shipping,shipping,versand,,,,envío,expedição,,,,,,,
shopping,shop local,shop local,lokal einkaufen,,,,compras locales,loja local,,,,,,,
shopping,shopping,shopping,einkaufen,,,,ir de compras,compras,,,,,,,
shopping,shopping cart,shopping cart,einkaufswagen,,,,carro de la compra,carrinho de compras,,,,,,,
shopping,shopping habits,shopping habits,einkaufsgewohnheiten,,,,hábitos de compra,hábitos de compra,,,,,,,
shopping,shopping list,shopping list,einkaufsliste,,,,lista de la compra,lista de compras,,,,,,,
shopping,shopping spree,shopping spree,einkaufsbummel,,,,juerga de compras,compras,,,,,,,
